component_id,date,component_name,type,language,category,license,author,ecosystem,downloads,stars,forks,contributors,open_issues,closed_issues,pull_requests,merged_prs,dependents,usage_growth,market_share,commits,releases,versions,has_new_release,quality_score,documentation_score,community_score,maturity_score,language_trend,category_trend,ecosystem_health,seasonality,hype_factor,future_downloads_3m,future_downloads_6m,future_downloads_12m,growth_rate_3m,growth_rate_6m,will_grow,downloads_ma3,downloads_ma6,growth_acceleration,momentum_score,relative_popularity
311,2023-02-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,479,4851,536,17,57,209,6,4,1097,0.100,0.057,14,0,6,0,0.818,0.693,1.000,0.750,0.950,0.980,0.873,1.073,1.000,850,1026,479,0.773,1.141,1,422,389,0.172,0.268,0.046
311,2023-03-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,596,4802,508,19,62,230,3,2,1112,0.148,0.023,7,0,6,0,0.776,0.684,1.000,0.750,1.028,0.996,0.962,1.100,1.000,953,698,596,0.598,0.170,1,504,430,0.710,0.678,0.056
311,2023-04-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,715,4754,540,19,52,192,2,1,1135,0.300,0.039,9,0,6,0,0.781,0.677,1.000,0.750,0.974,0.988,0.933,1.073,1.000,1065,886,715,0.490,0.239,1,597,496,0.271,0.569,0.067
311,2023-05-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,850,4706,505,19,65,214,5,4,1165,0.188,0.039,15,0,6,0,0.783,0.670,1.000,0.750,1.030,1.013,1.046,1.000,1.000,1026,807,850,0.207,-0.050,0,720,571,0.581,0.551,0.078
311,2023-06-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,953,4701,506,19,55,213,3,2,1199,0.122,0.027,18,0,6,0,0.757,0.665,1.000,0.750,0.986,1.004,0.984,0.900,1.000,698,838,953,-0.268,-0.121,0,839,672,-0.107,0.362,0.087
311,2023-07-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,1065,5018,512,19,53,193,2,1,1242,0.118,0.046,3,0,6,0,0.749,0.662,1.000,0.750,1.019,1.013,0.989,0.800,1.000,886,1065,1065,-0.168,0.000,0,956,777,-0.151,0.357,0.096
311,2023-08-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,1026,4968,561,20,64,237,2,1,1284,-0.037,0.022,7,0,6,0,0.748,0.662,1.000,0.750,0.979,0.999,1.001,0.727,1.000,807,1026,1026,-0.213,0.000,0,1015,868,-0.566,-0.111,0.093
311,2023-09-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,698,4922,532,20,60,217,5,3,1322,-0.102,0.053,18,0,6,0,0.718,0.663,1.000,0.750,1.024,1.010,1.047,0.700,1.000,838,698,698,0.201,0.000,0,930,885,-0.866,-0.910,0.065
311,2023-10-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,886,4873,526,20,56,183,3,2,1359,-0.038,0.029,3,0,6,0,0.703,0.667,1.000,0.750,1.040,0.987,1.098,0.727,1.000,886,886,886,0.000,0.000,0,870,913,-0.658,0.794,0.081
311,2023-11-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,807,4824,570,20,59,208,15,12,1392,-0.089,0.019,62,0,6,0,0.706,0.672,1.000,0.750,1.009,1.014,1.050,0.800,1.000,807,807,807,0.000,0.000,0,797,906,-0.421,-0.259,0.075
311,2023-12-01,micro-utilities-client,SDK,JavaScript,Utilities,ISC,Spring,npm,838,4776,577,20,57,197,3,2,1428,0.038,0.047,18,2,8,1,0.681,0.679,1.000,0.750,0.970,0.981,1.023,0.900,1.000,838,838,838,0.000,0.000,0,844,887,0.468,0.111,0.077
312,2022-01-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,459,4482,494,11,55,207,16,13,4310,0.000,0.045,69,2,3,1,0.767,0.503,1.000,0.750,0.977,0.999,0.840,1.000,1.000,685,962,754,0.491,1.095,1,0,0,0.000,0.000,0.044
312,2022-02-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,502,4437,496,11,53,179,14,11,4312,0.093,0.041,63,2,5,1,0.763,0.509,1.000,0.750,0.974,0.985,0.898,1.073,1.000,800,910,948,0.594,0.814,1,0,0,0.000,0.252,0.048
312,2022-03-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,564,4393,489,13,46,159,15,10,4318,0.062,0.043,69,3,8,1,0.800,0.515,1.000,0.750,0.971,0.997,0.994,1.100,1.000,850,601,1132,0.507,0.066,1,508,0,0.000,0.340,0.053
312,2022-04-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,685,4349,471,13,57,200,16,11,4339,0.285,0.026,69,0,8,0,0.800,0.520,1.000,0.750,0.968,0.996,0.983,1.073,1.000,962,866,1739,0.405,0.265,1,583,0,0.000,0.607,0.064
312,2022-05-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,800,4306,510,13,44,132,17,14,4371,0.168,0.023,77,1,9,1,0.799,0.524,1.000,0.750,0.965,1.007,0.998,1.000,1.000,910,789,2249,0.138,-0.014,0,683,0,0.000,0.488,0.074
312,2022-06-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,850,4263,494,13,55,187,19,16,4420,0.219,0.043,75,1,10,1,0.829,0.526,1.000,0.750,0.962,0.989,1.018,0.900,1.000,601,895,2333,-0.293,0.053,1,778,643,0.000,0.184,0.078
312,2022-07-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,962,4336,464,12,50,163,16,13,4468,-0.013,0.048,75,0,10,0,0.811,0.528,1.000,0.750,0.959,1.001,1.021,0.800,1.000,866,754,2357,-0.100,-0.216,0,871,727,-0.086,0.393,0.088
312,2022-08-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,910,4293,479,12,61,210,18,14,4511,-0.054,0.041,82,0,10,0,0.840,0.527,1.000,0.750,0.956,0.983,1.081,0.727,1.000,789,948,1682,-0.134,0.041,0,907,795,-0.455,-0.159,0.083
312,2022-09-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,601,4250,486,12,52,187,19,14,4551,-0.039,0.023,75,0,10,0,0.814,0.525,1.000,0.750,0.953,0.987,1.043,0.700,1.000,895,1132,2353,0.490,0.883,1,824,801,-0.800,-0.944,0.057
312,2022-10-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,866,4208,482,12,42,157,19,14,4591,-0.010,0.051,77,0,10,0,0.817,0.522,1.000,0.750,0.950,0.997,1.084,0.727,1.000,754,1739,2517,-0.129,1.008,1,792,832,-0.505,1.296,0.080
312,2022-11-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,789,4166,507,12,52,203,22,15,4623,-0.089,0.047,92,2,12,1,0.828,0.518,1.000,0.750,0.947,0.998,1.025,0.800,1.000,948,2249,2127,0.202,1.851,1,752,830,-0.272,-0.259,0.073
312,2022-12-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,895,4363,450,14,45,153,19,14,4666,0.135,0.050,88,3,15,1,0.825,0.512,1.000,0.750,0.944,1.012,1.043,0.900,1.000,1132,2333,2182,0.264,1.605,1,850,837,0.783,0.400,0.082
312,2023-01-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,754,4320,495,14,56,177,22,18,4706,-0.038,0.033,92,0,15,0,0.835,0.506,1.000,0.750,0.977,0.995,0.901,1.000,1.000,1739,2357,754,1.306,2.125,1,813,803,-0.030,-0.454,0.070
312,2023-02-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,948,4680,505,14,64,225,21,15,4764,0.197,0.017,86,0,15,0,0.828,0.500,1.000,0.750,0.974,1.007,0.873,1.073,1.000,2249,1682,948,1.372,0.774,1,866,809,0.335,0.764,0.087
312,2023-03-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,1132,4633,558,14,63,192,19,16,4833,0.098,0.039,95,0,15,0,0.799,0.494,1.000,0.750,0.971,1.013,0.962,1.100,1.000,2333,2353,1132,1.062,1.079,1,945,897,-0.226,0.592,0.102
312,2023-04-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,1739,4586,509,15,47,155,23,20,4967,0.537,0.041,101,3,18,1,0.824,0.488,1.000,0.750,0.968,0.997,0.933,1.073,1.000,2357,2517,1739,0.355,0.447,1,1273,1043,1.435,1.740,0.148
312,2023-05-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2249,4541,480,15,59,179,20,15,5156,0.272,0.020,89,2,20,1,0.779,0.484,1.000,0.750,0.965,1.007,1.046,1.000,1.000,1682,2127,2249,-0.252,-0.054,0,1706,1286,1.171,0.983,0.184
312,2023-06-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2333,4495,530,15,59,184,19,13,5366,0.055,0.015,88,1,21,1,0.781,0.480,1.000,0.750,0.962,0.986,0.984,0.900,1.000,2353,2182,2333,0.009,-0.065,0,2107,1526,0.798,0.126,0.189
312,2023-07-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2357,4450,510,17,48,174,18,15,5587,0.010,0.023,88,1,22,1,0.753,0.478,1.000,0.750,0.959,1.004,0.989,0.800,1.000,2517,2357,2357,0.068,0.000,0,2313,1793,-0.950,0.035,0.191
312,2023-08-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,1682,4406,496,17,54,207,18,12,5822,0.017,0.033,92,0,22,0,0.758,0.477,1.000,0.750,0.956,1.009,1.001,0.727,1.000,2127,1682,1682,0.265,0.000,0,2124,1915,-1.625,-0.924,0.144
312,2023-09-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2353,4362,488,17,52,200,21,18,6062,-0.019,0.039,92,3,25,1,0.747,0.478,1.000,0.750,0.953,0.982,1.047,0.700,1.000,2182,2353,2353,-0.073,0.000,0,2131,2119,-1.053,1.345,0.190
312,2023-10-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2517,4333,475,17,51,198,21,17,6333,0.070,0.035,94,0,25,0,0.733,0.481,1.000,0.750,0.950,1.016,1.098,0.727,1.000,2517,2517,2517,0.000,0.000,0,2184,2248,-0.288,0.237,0.201
312,2023-11-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2127,4290,478,19,44,151,20,16,6563,-0.155,0.045,99,1,26,1,0.711,0.485,1.000,0.750,0.947,0.991,1.050,0.800,1.000,2127,2127,2127,0.000,0.000,0,2332,2228,0.517,-0.515,0.175
312,2023-12-01,awesome-starter-1312-client,Starter,PHP,Messaging,AGPL-3.0,VMware,Maven Central,2182,4703,505,19,57,186,23,18,6809,0.026,0.052,102,0,26,0,0.725,0.490,1.000,0.750,0.944,0.986,1.023,0.900,1.000,2182,2182,2182,0.000,0.000,0,2276,2203,-0.081,0.086,0.179
313,2022-01-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,428,3403,421,38,49,176,7,6,2164,0.000,0.039,35,0,1,0,0.555,0.828,1.000,0.700,0.993,1.002,0.840,1.000,1.000,535,545,761,0.251,0.274,1,0,0,0.000,0.000,0.041
313,2022-02-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,473,3369,353,37,42,127,11,9,2167,0.140,0.051,40,0,1,0,0.578,0.838,1.000,0.700,1.025,0.982,0.898,1.073,1.000,572,688,802,0.209,0.454,1,0,0,0.000,0.284,0.045
313,2022-03-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,471,3336,341,37,45,145,7,5,2169,-0.033,0.032,38,0,1,0,0.568,0.848,1.000,0.700,0.989,1.000,0.994,1.100,1.000,549,644,911,0.165,0.366,1,457,0,0.000,-0.008,0.045
313,2022-04-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,535,3778,422,37,46,144,14,10,2174,0.134,0.046,52,0,1,0,0.569,0.856,1.000,0.700,1.023,1.005,0.983,1.073,1.000,545,761,1142,0.018,0.423,1,493,0,0.000,0.366,0.051
313,2022-05-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,572,3818,478,37,40,166,12,9,2180,0.035,0.050,50,0,1,0,0.585,0.863,1.000,0.700,1.048,0.988,0.998,1.000,1.000,688,771,1109,0.203,0.348,1,526,0,0.000,0.191,0.054
313,2022-06-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,549,3779,452,37,53,180,8,6,2187,0.048,0.013,43,0,1,0,0.592,0.867,1.000,0.700,1.035,0.998,1.018,0.900,1.000,644,751,1315,0.172,0.367,1,552,505,0.000,-0.107,0.052
313,2022-07-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,545,3742,407,37,54,192,15,10,2197,0.095,0.050,72,0,1,0,0.606,0.869,1.000,0.700,1.033,1.015,1.021,0.800,1.000,761,761,1181,0.397,0.396,1,555,524,-0.232,-0.024,0.052
313,2022-08-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,688,3704,381,37,39,126,13,10,2209,0.082,0.028,57,0,1,0,0.588,0.869,1.000,0.700,1.040,0.991,1.081,0.727,1.000,771,802,1293,0.120,0.166,1,594,560,-0.006,0.746,0.064
313,2022-09-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,644,3714,421,37,44,177,7,5,2220,-0.064,0.060,38,0,1,0,0.598,0.866,1.000,0.700,0.958,1.016,1.043,0.700,1.000,751,911,934,0.166,0.415,1,626,589,0.007,-0.178,0.061
313,2022-10-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,761,3677,457,39,37,136,10,8,2232,0.181,0.046,40,0,1,0,0.612,0.860,1.000,0.700,1.022,1.014,1.084,0.727,1.000,761,1142,1649,-0.000,0.502,1,698,626,0.378,0.522,0.071
313,2022-11-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,771,3640,442,42,44,162,13,11,2249,0.013,0.038,66,0,1,0,0.600,0.853,1.000,0.700,0.980,1.004,1.025,0.800,1.000,802,1109,1728,0.041,0.439,1,725,660,-0.082,0.037,0.072
313,2022-12-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,751,3875,447,42,43,155,7,6,2266,-0.025,0.019,30,0,1,0,0.588,0.844,1.000,0.700,0.953,0.995,1.043,0.900,1.000,911,1315,1833,0.213,0.751,1,761,693,-0.006,-0.073,0.070
313,2023-01-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,761,3902,402,42,39,123,8,5,2287,0.114,0.032,31,0,1,0,0.593,0.834,1.000,0.700,1.008,1.001,0.901,1.000,1.000,1142,1181,761,0.502,0.552,1,761,729,-0.397,0.036,0.071
313,2023-02-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,802,3931,428,42,44,169,9,7,2303,-0.042,0.059,25,1,2,1,0.603,0.824,1.000,0.700,1.024,1.015,0.873,1.073,1.000,1109,1293,802,0.383,0.613,1,771,748,-0.080,0.158,0.074
313,2023-03-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,911,3892,454,44,38,142,12,9,2329,0.136,0.046,56,0,2,0,0.576,0.813,1.000,0.700,0.960,0.982,0.962,1.100,1.000,1315,934,911,0.443,0.026,0,825,793,0.047,0.404,0.084
313,2023-04-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1142,3853,431,44,38,144,6,5,2367,0.254,0.048,26,1,3,1,0.585,0.804,1.000,0.700,1.043,1.011,0.933,1.073,1.000,1181,1649,1142,0.034,0.444,1,952,856,0.502,0.776,0.103
313,2023-05-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1109,3814,419,44,56,187,6,4,2404,-0.029,0.034,24,0,3,0,0.559,0.797,1.000,0.700,0.982,0.981,1.046,1.000,1.000,1293,1728,1109,0.166,0.558,1,1054,913,0.343,-0.089,0.100
313,2023-06-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1315,3776,433,44,37,127,8,6,2453,0.186,0.051,30,1,4,1,0.584,0.791,1.000,0.700,1.040,0.999,0.984,0.900,1.000,934,1833,1315,-0.289,0.393,1,1189,1007,0.230,0.579,0.116
313,2023-07-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1181,3738,440,44,52,168,8,6,2496,-0.102,0.050,40,0,4,0,0.574,0.788,1.000,0.700,0.992,1.015,0.989,0.800,1.000,1649,1181,1181,0.397,0.000,0,1202,1077,-0.469,-0.314,0.106
313,2023-08-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1293,3701,392,44,43,169,10,8,2546,0.095,0.024,38,3,7,1,0.559,0.787,1.000,0.700,1.034,1.002,1.001,0.727,1.000,1728,1293,1293,0.336,0.000,0,1263,1159,-0.217,0.296,0.115
313,2023-09-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,934,3664,399,44,47,163,13,11,2597,0.005,0.048,69,0,7,0,0.556,0.788,1.000,0.700,1.000,0.981,1.047,0.700,1.000,1833,934,934,0.961,0.000,0,1136,1163,-0.733,-0.824,0.085
313,2023-10-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1649,3627,458,44,40,148,11,9,2671,0.269,0.033,49,0,7,0,0.506,0.792,1.000,0.700,1.045,1.011,1.098,0.727,1.000,1649,1649,1649,0.000,0.000,0,1292,1247,0.363,2.462,0.142
313,2023-11-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1728,3591,371,44,37,157,23,20,2752,0.048,0.024,98,0,7,0,0.520,0.799,1.000,0.700,1.016,1.011,1.050,0.800,1.000,1728,1728,1728,0.000,0.000,0,1437,1350,0.170,0.154,0.147
313,2023-12-01,easy-logging-spring-boot-starter,Framework,C#,Logging,GPL-3.0,Microsoft,NuGet,1833,3555,366,47,38,147,12,9,2846,0.096,0.024,59,0,7,0,0.493,0.807,1.000,0.700,1.046,1.005,1.023,0.900,1.000,1833,1833,1833,0.000,0.000,0,1737,1436,1.250,0.197,0.155
314,2022-01-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,46,3742,434,43,54,204,17,12,952,0.000,0.054,70,0,1,0,0.865,0.811,1.000,0.700,0.979,1.030,0.840,1.000,1.000,95,104,72,1.067,1.254,1,0,0,0.000,0.000,0.005
314,2022-02-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,56,3704,380,44,48,160,13,10,952,0.051,0.050,67,0,1,0,0.846,0.821,1.000,0.700,0.962,1.060,0.898,1.073,1.000,89,103,71,0.583,0.824,1,0,0,0.000,0.384,0.006
314,2022-03-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,83,4172,488,44,54,163,26,20,954,0.187,0.018,131,0,1,0,0.858,0.830,1.000,0.700,1.021,1.090,0.994,1.100,1.000,86,88,73,0.042,0.061,1,62,0,0.000,0.904,0.008
314,2022-04-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,95,4130,474,45,43,159,20,16,957,0.132,0.015,88,0,1,0,0.861,0.838,1.000,0.700,1.049,1.120,0.983,1.073,1.000,104,80,80,0.091,-0.165,0,78,0,0.000,0.304,0.009
314,2022-05-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,89,4089,446,45,51,176,19,15,963,0.157,0.017,82,0,1,0,0.914,0.845,1.000,0.700,1.010,1.150,0.998,1.000,1.000,103,73,91,0.153,-0.179,0,89,0,0.000,-0.130,0.009
314,2022-06-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,86,4048,424,45,59,178,20,14,968,-0.032,0.016,85,0,1,0,0.929,0.849,1.000,0.700,1.042,1.180,1.018,0.900,1.000,88,74,92,0.019,-0.139,0,90,76,0.000,-0.062,0.009
314,2022-07-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,104,4224,512,45,42,174,19,15,977,0.228,0.041,91,0,1,0,0.919,0.851,1.000,0.700,0.995,1.210,1.021,0.800,1.000,80,72,91,-0.235,-0.303,0,93,86,-0.976,0.419,0.010
314,2022-08-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,103,4182,445,45,55,183,17,14,985,-0.030,0.030,76,3,4,1,0.906,0.851,1.000,0.700,1.014,1.240,1.081,0.727,1.000,73,71,87,-0.288,-0.307,0,97,93,-0.430,-0.028,0.010
314,2022-09-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,88,4140,417,45,48,161,19,14,991,-0.145,0.024,87,0,4,0,0.905,0.848,1.000,0.700,0.973,1.270,1.043,0.700,1.000,74,73,83,-0.155,-0.170,0,98,94,-0.023,-0.282,0.009
314,2022-10-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,80,4099,497,45,53,194,16,12,995,-0.093,0.046,65,0,4,0,0.928,0.842,1.000,0.700,0.982,1.300,1.084,0.727,1.000,72,80,89,-0.089,0.010,0,90,91,-0.325,-0.177,0.008
314,2022-11-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,73,4058,465,45,43,157,14,10,997,-0.154,0.028,66,0,4,0,0.947,0.835,1.000,0.700,0.994,1.330,1.025,0.800,1.000,71,91,87,-0.027,0.241,1,80,89,-0.441,-0.154,0.007
314,2022-12-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,74,4017,446,45,59,204,13,9,998,-0.109,0.036,55,0,4,0,0.947,0.826,1.000,0.700,0.967,1.360,1.043,0.900,1.000,73,92,92,-0.018,0.244,1,76,87,-0.174,0.028,0.007
314,2023-01-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,72,3977,414,45,43,147,12,9,1001,0.208,0.041,63,0,4,0,0.914,0.817,1.000,0.700,1.028,1.030,0.901,1.000,1.000,80,91,72,0.108,0.261,1,73,82,0.146,-0.040,0.007
314,2023-02-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,71,3937,425,45,40,166,13,11,1004,-0.020,0.046,48,0,4,0,0.921,0.806,1.000,0.700,1.002,1.060,0.873,1.073,1.000,91,87,71,0.275,0.229,1,73,76,0.261,-0.038,0.007
314,2023-03-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,73,3898,413,45,51,180,16,13,1007,0.025,0.054,61,0,4,0,0.914,0.797,1.000,0.700,0.951,1.090,0.962,1.100,1.000,92,83,73,0.266,0.143,1,72,74,0.138,0.046,0.007
314,2023-04-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,80,4626,517,45,47,155,14,11,1011,0.104,0.053,52,2,6,1,0.897,0.788,1.000,0.700,0.989,1.120,0.933,1.073,1.000,91,89,80,0.138,0.107,1,75,74,0.197,0.198,0.008
314,2023-05-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,91,4579,507,45,61,194,16,12,1017,0.127,0.014,62,0,6,0,0.885,0.780,1.000,0.700,1.038,1.150,1.046,1.000,1.000,87,87,91,-0.036,-0.041,0,81,77,0.302,0.249,0.009
314,2023-06-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,92,4534,511,45,61,206,13,9,1024,0.018,0.028,59,0,6,0,0.873,0.775,1.000,0.700,1.018,1.180,0.984,0.900,1.000,83,92,92,-0.097,-0.005,0,88,80,0.284,0.035,0.009
314,2023-07-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,91,4488,472,45,56,198,17,14,1030,-0.008,0.051,74,0,6,0,0.863,0.771,1.000,0.700,0.972,1.210,0.989,0.800,1.000,89,91,91,-0.027,0.000,0,91,83,0.030,-0.016,0.009
314,2023-08-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,87,4443,494,45,48,171,16,12,1036,-0.045,0.040,68,1,7,1,0.863,0.770,1.000,0.700,0.995,1.240,1.001,0.727,1.000,87,87,87,-0.006,0.000,0,90,86,-0.311,-0.087,0.009
314,2023-09-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,83,4399,457,45,44,134,17,14,1041,-0.047,0.047,83,0,7,0,0.854,0.772,1.000,0.700,1.048,1.270,1.047,0.700,1.000,92,83,83,0.102,0.000,0,87,87,-0.364,-0.091,0.008
314,2023-10-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,89,4392,505,47,46,165,19,13,1047,0.069,0.023,79,0,7,0,0.797,0.776,1.000,0.700,1.004,1.300,1.098,0.727,1.000,89,89,89,0.000,0.000,0,86,89,-0.165,0.134,0.009
314,2023-11-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,87,4348,454,47,45,178,34,30,1053,-0.023,0.032,151,2,9,1,0.779,0.782,1.000,0.700,1.023,1.330,1.050,0.800,1.000,87,87,87,0.000,0.000,0,86,88,0.030,-0.046,0.009
314,2023-12-01,super-tool-1314-client,Tool,C++,Machine Learning,BSD-3-Clause,Individual Contributors,Maven Central,92,4305,443,48,46,148,19,15,1060,0.056,0.036,94,0,9,0,0.775,0.790,1.000,0.700,0.997,1.360,1.023,0.900,1.000,92,92,92,0.000,0.000,0,89,88,0.199,0.110,0.009
315,2022-01-01,light-networking-api,Plugin,C++,Networking,AGPL-3.0,Apache Software Foundation,Maven Central,526,1931,281,31,34,110,16,11,591,0.000,0.054,67,0,1,0,0.752,0.729,1.000,0.550,0.979,1.001,0.840,1.000,1.000,677,962,921,0.288,0.829,1,0,0,0.000,0.000,0.050
315,2022-02-01,light-networking-api,Plugin,C++,Networking,AGPL-3.0,Apache Software Foundation,Maven Central,605,2389,275,31,40,153,16,14,591,0.151,0.044,77,0,1,0,0.742,0.738,1.000,0.550,0.962,1.011,0.898,1.073,1.000,753,681,1022,0.244,0.124,1,0,0,0.000,0.421,0.057
